2025-10-26 22:25:56,505 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-26 22:25:59,694 INFO  SwAddin.cs: 294 - Assembly export called for file 游泳机器人.SLDASM
2025-10-26 22:25:59,694 INFO  SwAddin.cs: 299 - Save is required
2025-10-26 22:25:59,694 INFO  SwAddin.cs: 313 - Saving assembly
2025-10-26 22:26:01,205 INFO  SwAddin.cs: 316 - Opening property manager
2025-10-26 22:26:01,206 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 游泳机器人.SLDASM
2025-10-26 22:26:01,206 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 游泳机器人.SLDASM
2025-10-26 22:26:01,207 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in 游泳机器人.SLDASM
2025-10-26 22:26:01,208 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-10-26 22:26:01,208 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2025-10-26 22:26:01,209 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Total_v1.STEP-1
2025-10-26 22:26:01,209 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Total_v1.STEP-1
2025-10-26 22:26:01,211 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Total_v1.STEP-1
2025-10-26 22:26:01,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 游泳机器人.SLDASM
2025-10-26 22:26:01,212 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 游泳机器人.SLDASM
2025-10-26 22:26:01,213 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in 游泳机器人.SLDASM
2025-10-26 22:26:01,214 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-10-26 22:26:01,214 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2025-10-26 22:26:01,215 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Total_v1.STEP-1
2025-10-26 22:26:01,215 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Total_v1.STEP-1
2025-10-26 22:26:01,216 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Total_v1.STEP-1
2025-10-26 22:26:01,276 INFO  SwAddin.cs: 339 - Loading config tree
2025-10-26 22:26:01,277 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
